date,close,volume,open,high,low
1/10/19,33.09,30381240,33.08,33.5,32.26
1/9/19,32.25,14533050,31.8,32.4,31.54
1/8/19,31.8,16708400,31.7,32.05,30.91
1/7/19,31.34,19885220,30.2,31.38,29.768
1/4/19,29.95,23265250,28.39,30.1,28.31
1/3/19,27.99,19058190,28.38,29.18,27.94
1/2/19,28.81,15013080,28.26,28.987,27.87
12/31/18,28.74,15834880,28.6,29.13,28.34
12/28/18,28.43,21813380,28.93,29.14,27.84
12/27/18,28.68,31941680,28.14,28.92,27.26
12/26/18,28.66,35433940,27,28.7,26.8
12/24/18,26.45,18208310,26.55,27.27,26.26
12/21/18,27.31,38641820,29.31,29.76,27.04
12/20/18,29.29,51934420,32.59,32.72,28.51
12/19/18,32.93,24772700,33.71,34.7,32.66
12/18/18,33.74,18608720,33.63,34.17,33.08
12/17/18,33.43,23707400,35.68,35.7,33.2
12/14/18,35.87,19523150,35.25,36.62,35.05
12/13/18,35.89,22806360,36.4,36.49,35.3
12/12/18,36.25,32540050,34.97,37.135,34.85
12/11/18,34.45,30074610,34.13,35.75,33.88
12/10/18,33.43,19960930,32.73,33.64,32.255
12/7/18,32.83,29448580,32.84,34.37,32.675
12/6/18,32.96,25712700,32.46,32.97,31.11
12/4/18,32.56,22400860,33.28,34.16,32.5
12/3/18,33.66,23822980,32.24,33.85,32.21
11/30/18,31.45,25827270,31.15,31.55,30.11
11/29/18,31.3,49903500,32.46,32.54,29.87
11/28/18,32.73,18854060,33,33,31.72
11/27/18,32.61,10719390,32.44,33.1,32.36
11/26/18,32.82,16833340,31.597,32.87,31.52
11/23/18,31.12,5813907,31.3,31.96,31.11
11/21/18,31.61,16462160,31.67,32.08,31.1
11/20/18,31.06,20882950,29.97,31.735,29.94
11/19/18,31.98,15720270,33.56,33.6,31.84
11/16/18,33.67,17856170,32.83,33.92,32.6
11/15/18,33.15,16803360,32.79,33.36,32.62
11/14/18,32.91,18738410,32.89,33.85,32.75
11/13/18,32.49,17147590,32.24,32.85,31.47
11/12/18,32.01,18121150,34,34.105,31.78
11/9/18,34.08,16026030,33.75,34.42,33.39
11/8/18,34.18,14077470,34.88,34.99,33.87
11/7/18,34.99,16147360,34.75,35.12,34.38
11/6/18,34.42,15268650,33.96,34.8123,33.84
11/5/18,34.02,17978260,34.26,34.28,33.37
11/2/18,34.3,23982300,34.87,35.35,33.85
11/1/18,34.62,25284280,34.6,34.91,33.82
10/31/18,34.75,33038010,34.37,35.6373,34.35
10/30/18,33.86,43142530,31.77,34.55,31.3
10/29/18,32.39,40643380,32.46,33.75,31.62
10/26/18,32.36,47695030,31.2,33.1353,30.94
10/25/18,31.8,78927630,31.32,33.67,30.76
10/24/18,27.54,33113320,28.85,29.77,27.305
10/23/18,28.77,26199860,28.48,29.02,28.07
10/22/18,29.18,21713100,29.05,29.28,28.31
10/19/18,28.83,20084520,29.33,29.79,28.68
10/18/18,29.29,24150710,29.4,30.24,28.975
10/17/18,29.55,19352810,29.95,30.14,28.96
10/16/18,29.87,18388250,29.1,29.89,28.84
10/15/18,28.61,20213280,27.85,29.05,27.59
10/12/18,27.99,27057240,28.09,28.17,27.26
10/11/18,27,33035210,26.351,27.58,26.19
10/10/18,26.79,40292090,29.12,29.12,26.7614
10/9/18,29.27,22745360,28.7,29.565,28.34
10/8/18,28.45,22105150,28.21,28.939,27.72
10/5/18,28.39,28976290,28.34,28.96,27.97
10/4/18,28.23,21103040,28.75,28.76,27.87
10/3/18,29.01,19339930,28.38,29.12,28.25
10/2/18,28.19,17710100,28.14,28.62,27.91
10/1/18,28.31,20500780,28.51,28.7,28
9/28/18,28.46,22707810,29.25,29.28,28.41
9/27/18,29.42,14810960,29.06,29.69,28.88
9/26/18,29.01,12722360,29.2,29.45,28.8
9/25/18,29.11,16067190,28.75,29.24,28.44
9/24/18,28.6,20183030,28.33,29.115,27.93
9/21/18,28.5,43095250,29.86,29.95,28.49
9/20/18,29.85,15373460,29.7,30.02,29.24
9/19/18,29.52,16017860,29.15,29.56,28.82
9/18/18,29.22,15838930,28.84,29.63,28.75
9/17/18,28.86,30528780,29.05,29.28,28.43
9/14/18,30.12,13439230,30.45,30.77,30.06
9/13/18,30.39,18498220,30.1,30.57,29.86
9/12/18,29.75,29802060,30.61,30.83,29.25
9/11/18,30.89,15957930,30.44,31.44,30.35
9/10/18,30.54,17772230,30.5,30.6,29.9531
9/7/18,30.49,31433480,30.31,31.39,29.82
9/6/18,30.81,35978980,32.86,32.95,30.62
9/5/18,32.73,35988120,34.65,34.7,32.51
9/4/18,34.84,13537310,34.75,35.125,34.48
8/31/18,35.18,19050420,35.57,35.7201,34.59
8/30/18,35.64,19199030,35.27,36.149,35.21
8/29/18,35.35,17695410,35.41,35.6,34.81
8/28/18,35.49,22235080,35.98,36.04,34.89
8/27/18,35.89,28243850,34.66,36,34.48
8/24/18,34.28,15187310,34,34.49,33.9279
8/23/18,33.88,25719640,33.9,34.74,33.72
8/22/18,33.81,18521270,33.45,34.17,33.35
8/21/18,33.69,29260400,32.75,34.14,32.6
8/20/18,32.6,16501100,32.79,32.94,32.2
8/17/18,32.73,14862530,32.74,33.09,32.34
8/16/18,32.83,20834210,32.7,33.15,32.415
8/15/18,32.38,26386910,32.81,33.23,31.951
8/14/18,33.19,26341540,33.4,33.43,32.515
8/13/18,32.8,44070060,32.04,33.62,32.02
8/10/18,32.01,16056230,31.65,32.25,31.47
8/9/18,31.96,17606820,31.85,32.38,31.61
8/8/18,31.84,22458600,32.75,32.78,31.81
8/7/18,32.67,24569840,33.1,33.61,32.55
8/6/18,32.98,27485400,31.82,33.04,31.45
8/3/18,31.96,26220780,32.58,32.99,31.8
8/2/18,32.82,26846250,31.58,32.87,31.34
8/1/18,31.91,33181860,32.25,32.59,31.46
7/31/18,31.87,64248300,31.95,32.48,31.07
7/30/18,31.38,77530640,34.17,34.26,31.07
7/27/18,34.12,122714400,37.25,37.47,33.9
7/26/18,42.94,27627700,42.87,43.41,42.14
7/25/18,44.22,24932080,42.35,44.39,42.35
7/24/18,42.17,22403190,43.77,43.8,41.59
7/23/18,43.31,15139550,43.45,43.85,42.4
7/20/18,43.42,10433000,43.5,44.13,43.23
7/19/18,43.44,13255130,43.27,43.87,43.11
7/18/18,43.34,26494890,44.19,44.75,42.74
7/17/18,44.71,18135040,43.59,45.26,43.15
7/16/18,44.26,12936760,44.3,44.73,43.91
7/13/18,44.49,16414440,45.28,45.32,43.93
7/12/18,45.26,26966280,44.8,45.34,44.36
7/11/18,43.87,35043250,42.63,44.1,42.22
7/10/18,43.75,38268380,44.2,45.26,43.63
7/9/18,44.14,107298100,46.74,46.9,42.08
7/6/18,46.65,23700210,44.91,46.75,44.61
7/5/18,45.06,16131730,44.07,45.11,43.55
7/3/18,43.89,14237480,45.36,45.48,43.8
7/2/18,44.98,16665570,43.06,45,42.75
6/29/18,43.67,24373670,45.05,45.2,43.56
6/28/18,44.79,18892970,43.65,44.84,42.49
6/27/18,43.7,25834530,45.5,46.22,43.68
6/26/18,44.84,20165410,44.36,45.32,43.51
6/25/18,44.17,31326590,45.47,45.52,43.325
6/22/18,45.88,31076330,45.58,46.01,44.5
6/21/18,45.24,32158090,46.36,46.87,44.2
6/20/18,46.13,31187440,45.56,46.92,45.4401
6/19/18,44.95,39205270,45.19,45.71,43.57
6/18/18,46,25927580,45.335,46.2564,44.5
6/15/18,45.8,51368130,46.62,47.79,45.64
6/14/18,46.76,50818930,44.55,46.8,44.5
6/13/18,44.07,35111950,44.24,44.55,43.4199
6/12/18,43.49,50866610,42.47,44.33,42.41
6/11/18,41.42,24542900,41.42,41.69,40.66
6/8/18,41.21,34219060,39.49,41.26,39.42
6/7/18,39.7,41394940,40.14,40.16,38.64
6/6/18,40.1,147568800,39.42,40.23,39.21
6/5/18,39.8,66050920,39.53,40.16,39.19
6/4/18,37.88,31612240,36.45,37.98,35.95
6/1/18,36.65,29513480,35.14,36.69,35.09
5/31/18,34.7,14384330,34.39,34.97,34.25
5/30/18,34.36,14569630,34.2,34.655,34.08
5/29/18,34.04,22074440,33.42,34.83,33.35
5/25/18,33.63,10393150,33.54,33.99,33.31
5/24/18,33.52,14478980,33.44,33.755,33.12
5/23/18,33.42,13421520,32.7,33.43,32.6
5/22/18,32.86,14963750,33.78,33.81,32.83
5/21/18,33.63,21293480,33.02,34.025,32.9
5/18/18,32.63,10596940,32.55,32.97,32.2108
5/17/18,32.58,10720510,32.78,33.015,32.281
5/16/18,32.77,10833230,32.75,33.2166,32.67
5/15/18,32.75,15752460,33.17,33.17,32.36
5/14/18,33.39,17989270,33.07,33.58,32.93
5/11/18,32.75,14459130,32.94,33.1,32.2501
5/10/18,32.87,20677330,32.71,33.78,32.58
5/9/18,32.46,20676100,32.07,32.79,31.94
5/8/18,31.85,19557810,31.2,32.0899,31.03
5/7/18,31.33,18490880,31.06,31.84,30.88
5/4/18,31.04,21014240,30.22,31.36,29.85
5/3/18,30.67,19748180,30.21,31.02,29.97
5/2/18,30.55,22468300,30,31.2199,29.95
5/1/18,30.3,30536510,30.21,31.06,29.6
4/30/18,30.31,41581500,28.62,30.7457,28.43
4/27/18,29,37371070,30.17,30.32,28.59
4/26/18,30.27,43698300,30.35,31.42,30.12
4/25/18,29.75,92763280,31.35,32,28.14
4/24/18,30.47,40992160,31.18,31.64,29.63
4/23/18,31.22,29323210,32.51,32.62,30.85
4/20/18,31.91,34782560,32.65,33.12,31.65
4/19/18,31.54,22628420,31.37,32.28,30.96
4/18/18,31.54,25092800,31.67,32.0599,31.07
4/17/18,31.84,46587210,29.45,32.0568,29.43
4/16/18,28.58,11489940,28.85,28.95,28.36
4/13/18,28.76,12688700,29.24,29.46,28.43
4/12/18,29,17284790,29.89,29.9,28.78
4/11/18,29.39,25266040,29.46,29.83,28.73
4/10/18,29.53,28752270,28.36,30.3,28.28
4/9/18,28.01,13937830,28.1,28.79,28
4/6/18,28.1,15280170,28.28,29.0595,27.97
4/5/18,28.64,24284070,28.51,29.33,28.1
4/4/18,28.25,21956470,26.85,28.34,26.6
4/3/18,27.54,26006760,28.36,28.87,27.22
4/2/18,28.04,24329410,28.37,28.77,27.75
3/29/18,29.01,36738820,28.76,29.33,27.9
3/28/18,28.45,47819980,27.78,29.11,27.39
3/27/18,28.07,80170100,31.85,31.9,27.88
3/26/18,31.91,25507460,31.69,32.47,30.7
3/23/18,31.03,24822110,31.26,32,30.7907
3/22/18,31.2,29396150,31.77,32.13,31.175
3/21/18,32.73,43487480,32.19,33.15,32.05
3/20/18,31.35,82342750,34.92,34.95,30.61
3/19/18,34.98,22147210,35.13,35.74,34.41
3/16/18,35.58,13813800,36,36.2,35.52
3/15/18,35.8,20954030,36.41,36.48,35.4
3/14/18,36.6,41561040,34.3,36.8,34.09
3/13/18,34.11,22008930,35.4,35.53,33.9
3/12/18,35.5,21065740,35.53,35.73,34.83
3/9/18,35.35,19113020,35.2,35.5,34.9367
3/8/18,34.85,24783840,35.42,35.84,34.68
