date,close,volume,open,high,low
9/17/18,146.18,7703212,147.83,147.9,145.83
9/14/18,147.84,4867485,147.91,148.37,147.35
9/13/18,147.63,5774016,147.15,148.065,147.09
9/12/18,146.57,6963538,145.85,146.8,145.0733
9/11/18,145.49,9895741,143.46,145.52,143.25
9/10/18,144.08,5362650,144.13,144.44,143.21
9/7/18,143.2,13626110,143.99,144.44,142.75
9/6/18,144.5,9585977,143.29,144.7,142.54
9/5/18,142.67,11359530,147,147.82,142.55
9/4/18,147.8,7637793,146.93,147.86,146.6669
8/31/18,146.89,5785316,146.74,147.64,146.5
8/30/18,146.74,7804345,146.82,147.71,146.36
8/29/18,147.03,5191645,145.46,147.2999,145.42
8/28/18,145.2,4925663,145.63,146.17,144.87
8/27/18,145.4,7191123,144.99,145.6,144.71
8/24/18,144.2,5712072,142.32,144.38,142.32
8/23/18,142.1,4426763,141.01,142.445,140.77
8/22/18,141.14,4191653,139.85,141.53,139.85
8/21/18,140.04,6850694,141,141.4574,139.8
8/20/18,140.94,4661902,141.54,141.6,140.7
8/17/18,141.33,7697713,140.78,141.71,140.565
8/16/18,140.65,5930010,141.07,141.49,140.42
8/15/18,139.92,5288429,140.35,140.69,138.84
8/14/18,140.76,5888686,140.3,140.99,139.88
8/13/18,140.21,4817269,140.53,141.24,139.83
8/10/18,139.73,6522054,139.88,140.7401,139.25
8/9/18,140.01,5678473,140.73,141.24,139.9
8/8/18,140.68,5389395,139.98,140.99,139.83
8/7/18,140.28,10034380,139.98,140.69,139.8726
8/6/18,139.71,5142966,139.65,140.26,139.05
8/3/18,139.82,4617440,139.29,139.86,137.94
8/2/18,138.92,12298920,137.45,139.19,137
8/1/18,138.25,7086636,137.74,138.735,137.41
7/31/18,136.74,7680285,137.13,138.02,135.63
7/30/18,136.48,12806540,140.13,140.42,135.31
7/27/18,140.71,7014714,143.08,143.14,139.21
7/26/18,142.5,10519700,141.61,142.79,139.53
7/25/18,142.64,8345334,140.34,142.77,139.9
7/24/18,140.03,8332372,140.99,141.4725,139.51
7/23/18,140.03,7713965,140.66,140.97,139.64
7/20/18,140.99,7153581,140,141.47,139.92
7/19/18,140.13,7934767,140.95,140.99,139.93
7/18/18,140.9,6990943,139.91,141.17,139.37
7/17/18,139.64,5410499,138.18,139.91,137.42
7/16/18,138.46,4969758,139.42,139.55,138.16
7/13/18,139.42,7865736,139.79,140.03,137.54
7/12/18,139.9,11814920,139.01,139.95,138.66
7/11/18,138.15,10640170,136.63,138.81,136.6
7/10/18,136.69,6534014,135.57,137.33,135.34
7/9/18,135.52,8956872,134.94,135.9689,134.79
7/6/18,134.09,4839568,133.58,134.28,132.5
7/5/18,133.29,4719579,132.13,133.33,131.83
7/3/18,131.45,3621640,133.01,133.41,131.42
7/2/18,132.5,7547017,131.96,133.05,131.15
6/29/18,132.45,7252229,133.28,134.19,132.45
6/28/18,132.74,6575822,131,133.12,130.6535
6/27/18,131.02,7280909,133.01,133.657,131.01
6/26/18,132.55,7731414,132.11,133.79,131.61
6/25/18,130.93,10080970,134.91,134.91,129.53
6/22/18,135.33,6171083,135.6,135.85,134.26
6/21/18,134.53,8688679,135.27,136.115,134.26
6/20/18,135.5,7191720,135.52,136.69,135.5
6/19/18,135.11,6557430,134.56,135.235,133.57
6/18/18,136.2,8711247,134.37,136.31,134.12
6/15/18,135.1,10040740,135.1,135.73,134
6/14/18,135,6460762,134.96,135.7,134.75
6/13/18,134.4,4871835,135.18,135.77,134.31
6/12/18,134.86,5743145,134.04,135.129,133.54
6/11/18,133.91,7988297,134.9,135.19,133.81
6/8/18,134.74,5260741,133.44,134.915,133.23
6/7/18,133.84,8308287,136.36,136.58,133.05
6/6/18,136.28,8065581,134,136.31,133.61
6/5/18,133.56,6197663,133.38,133.62,132.7
6/4/18,133.07,7174782,131.94,133.57,131.43
6/1/18,130.85,8320741,131.84,132.51,130.36
5/31/18,130.72,11085840,130.65,131.5817,129.98
5/30/18,130.64,10631220,130.2,131.1,129.87
5/29/18,129.69,10400960,130.39,131.05,129.06
5/25/18,131.28,7509559,131.88,132.1,130.93
5/24/18,131.89,6034283,131.82,132.21,130.5
5/23/18,131.88,6569021,130.06,131.91,129.8
5/22/18,130.71,6645279,131,131.78,130.5
5/21/18,130.66,5591673,130.95,131.5066,129.99
5/18/18,129.93,6081909,129.62,130.34,129.07
5/17/18,129.93,4911288,130.58,130.8,129.61
5/16/18,130.89,5122839,131.09,131.4,130.54
5/15/18,131.1,5530545,130.56,131.4,129.9
5/14/18,131.21,5016775,132.43,132.5,130.67
5/11/18,131.82,5429397,131,132.09,130.231
5/10/18,131,6585478,131.29,131.75,130.72
5/9/18,130.84,6119360,130.01,131,129.59
5/8/18,129.9,5043463,129.14,129.97,128.31
5/7/18,129.26,5734568,128.4,129.52,128.25
5/4/18,128.16,5797788,126.33,128.36,126.07
5/3/18,127.18,6774806,125.81,127.46,125.3217
5/2/18,126.38,8514174,127.88,128.1,126
5/1/18,127.51,6406057,126.86,127.57,125.51
4/30/18,126.88,8447867,126.74,127.9,126.66
4/27/18,126.01,6842446,126.44,127.06,125.39
4/26/18,127.08,14339710,125.14,127.59,123.781
4/25/18,121.21,7978602,121.14,121.35,119.373
4/24/18,121.27,9429655,124.87,125.04,120.55
4/23/18,124.46,8001651,124.3,124.97,123.9
4/20/18,124.2,7475920,124.06,124.82,123.31
4/19/18,123.96,7291699,124.31,124.72,123.15
4/18/18,124.48,5170065,124.06,124.87,123.38
4/17/18,123.8,5974292,122.91,124.26,122.52
4/16/18,121.88,6891554,122.11,122.87,121.51
4/13/18,120.75,9174106,121.73,122.47,120.65
4/12/18,121.07,5658619,120.4,121.98,120.3901
4/11/18,119.78,5874810,119.99,121.66,119.62
4/10/18,120.72,9000063,120.56,121.16,119.64
4/9/18,118.79,7023420,118.63,120.67,118.63
4/6/18,117.7,8379057,120.18,120.5567,117.12
4/5/18,121.19,6808420,121,122.01,120.37
4/4/18,119.81,8425514,116.9,120.12,116.7102
4/3/18,119.2,7081280,118.89,119.99,117.49
4/2/18,118.39,9870585,119.27,119.83,116.76
3/29/18,119.62,12914750,117.68,120.5949,117.04
3/28/18,116.99,9419780,116.93,118.07,116.03
3/27/18,117.4,9003615,121.52,121.6,116.74
3/26/18,120.64,8728003,119.09,120.74,117.8
3/23/18,117,9988267,119.89,120.73,116.76
3/22/18,119.99,10487680,122.2,122.68,119.7
3/21/18,123.22,7358924,124.9,125.44,123.07
3/20/18,124.91,7779233,123.38,125.17,123.3
3/19/18,123.21,17359920,123.94,124.31,122.28
3/16/18,124.53,9443531,123.85,125.05,123.33
3/15/18,123.41,5861906,123.13,124.42,122.7
3/14/18,122.58,7849398,124.04,124.04,121.9
3/13/18,123.2,9477034,124.25,125,122.9
3/12/18,124.24,8635661,124.75,124.98,123.48
3/9/18,124.51,6396185,123.25,124.79,122.87
3/8/18,122.22,6867701,121.96,122.82,121.1676
