date,close,volume,open,high,low
11/9/18,204.47,34317760,205.55,206.01,202.25
11/8/18,208.49,25289270,209.98,210.12,206.75
11/7/18,209.95,33291640,205.97,210.06,204.13
11/6/18,203.77,31774720,201.92,204.72,201.69
11/5/18,201.59,66072170,204.3,204.39,198.17
11/2/18,207.48,91046560,209.55,213.65,205.43
11/1/18,222.22,52954070,219.05,222.36,216.81
10/31/18,218.86,38016810,216.88,220.45,216.62
10/30/18,213.3,36487930,211.15,215.18,209.27
10/29/18,212.24,45713690,219.19,219.69,206.09
10/26/18,216.3,47191700,215.9,220.19,212.67
10/25/18,219.8,29027340,217.71,221.38,216.75
10/24/18,215.09,39992120,222.6,224.23,214.54
10/23/18,222.73,38681170,215.83,223.25,214.7
10/22/18,220.65,28751540,219.79,223.36,218.94
10/19/18,219.31,32874330,218.06,221.26,217.43
10/18/18,216.02,32389280,217.86,219.74,213
10/17/18,221.19,22692880,222.3,222.64,219.34
10/16/18,222.15,28802550,218.93,222.99,216.7627
10/15/18,217.36,30280450,221.16,221.83,217.27
10/12/18,222.11,39494770,220.42,222.88,216.84
10/11/18,214.45,52902320,214.52,219.5,212.32
10/10/18,216.36,41084070,225.46,226.35,216.05
10/9/18,226.87,26656630,223.64,227.27,222.2462
10/8/18,223.77,28784550,222.21,224.8,220.2
10/5/18,224.29,33507770,227.96,228.41,220.58
10/4/18,227.99,31961120,230.78,232.35,226.73
10/3/18,232.07,28540490,230.05,233.47,229.78
10/2/18,229.28,24435010,227.25,230,226.63
10/1/18,227.26,23171020,227.95,229.42,226.35
9/28/18,225.74,22560440,224.79,225.84,224.02
9/27/18,224.95,29729270,223.82,226.44,223.54
9/26/18,220.42,23430370,221,223.75,219.76
9/25/18,222.19,22811140,219.75,222.82,219.7
9/24/18,220.79,27581270,216.82,221.26,216.63
9/21/18,217.66,95584080,220.78,221.36,217.29
9/20/18,220.03,26388050,220.24,222.28,219.15
9/19/18,218.37,26869880,218.5,219.62,215.3
9/18/18,218.24,31495630,217.79,221.85,217.12
9/17/18,217.88,36810120,222.15,222.95,217.27
9/14/18,223.84,31801970,225.75,226.84,222.522
9/13/18,226.41,41411350,223.52,228.35,222.57
9/12/18,221.07,49118510,224.94,225,219.84
9/11/18,223.85,35644510,218.01,224.299,216.56
9/10/18,218.33,39194720,220.95,221.85,216.47
9/7/18,221.3,37418910,221.85,225.37,220.71
9/6/18,223.1,34121240,226.23,227.35,221.3
9/5/18,226.87,33290830,228.99,229.67,225.1
9/4/18,228.36,27363960,228.41,229.18,226.63
8/31/18,227.63,43177540,226.51,228.87,226
8/30/18,225.03,48696960,223.25,228.26,222.4
8/29/18,222.98,27074260,220.15,223.49,219.41
8/28/18,219.7,22751390,219.01,220.54,218.92
8/27/18,217.94,20400770,217.15,218.74,216.33
8/24/18,216.16,18457720,216.6,216.9,215.11
8/23/18,215.49,18505780,214.65,217.05,214.6
8/22/18,215.05,18965930,214.1,216.36,213.84
8/21/18,215.04,25682700,216.8,217.19,214.025
8/20/18,215.46,30149410,218.1,219.18,215.11
8/17/18,217.58,35034410,213.44,217.95,213.16
8/16/18,213.32,27595310,211.75,213.8121,211.47
8/15/18,210.24,28595230,209.22,210.74,208.33
8/14/18,209.75,20679270,210.155,210.56,208.26
8/13/18,208.87,25864510,207.7,210.952,207.7
8/10/18,207.53,24592460,207.36,209.1,206.67
8/9/18,208.88,23389530,207.28,209.78,207.2
8/8/18,207.25,22493750,206.05,207.81,204.52
8/7/18,207.11,25525650,209.32,209.5,206.76
8/6/18,209.07,25396100,208,209.25,207.07
8/3/18,207.99,33408050,207.03,208.74,205.4803
8/2/18,207.39,62317430,200.58,208.38,200.35
8/1/18,201.5,67812280,199.13,201.76,197.31
7/31/18,190.29,37847260,190.3,192.14,189.34
7/30/18,189.91,20912890,191.9,192.2,189.07
7/27/18,190.98,23975350,194.99,195.19,190.1
7/26/18,194.21,19005150,194.61,195.96,193.61
7/25/18,194.82,16553500,193.06,194.85,192.43
7/24/18,193,18680930,192.45,193.6601,192.05
7/23/18,191.61,15955820,190.68,191.96,189.56
7/20/18,191.44,20670830,191.78,192.43,190.17
7/19/18,191.88,20182050,189.69,192.55,189.69
7/18/18,190.4,16365720,191.78,191.8,189.93
7/17/18,191.45,15515000,189.75,191.87,189.2
7/16/18,190.91,15009800,191.52,192.65,190.415
7/13/18,191.33,12506830,191.08,191.84,190.9
7/12/18,191.03,18000180,189.53,191.41,189.31
7/11/18,187.88,18776390,188.5,189.7799,187.61
7/10/18,190.35,15801370,190.71,191.28,190.1801
7/9/18,190.58,19636390,189.5,190.68,189.3
7/6/18,187.97,17426160,185.42,188.434,185.2
7/5/18,185.4,16543880,185.26,186.41,184.28
7/3/18,183.92,13954810,187.79,187.95,183.54
7/2/18,187.18,17675210,183.82,187.3,183.42
6/29/18,185.11,22551660,186.29,187.19,182.91
6/28/18,185.5,17352380,184.1,186.21,183.8
6/27/18,184.16,24987260,185.228,187.28,184.03
6/26/18,184.43,24378480,182.99,186.53,182.54
6/25/18,182.17,31632320,183.4,184.92,180.73
6/22/18,184.92,27185130,186.12,186.15,184.7
6/21/18,185.46,25649240,187.25,188.35,184.94
6/20/18,186.5,20490090,186.35,187.2,185.73
6/19/18,185.69,33538550,185.14,186.33,183.45
6/18/18,188.74,18458410,187.88,189.22,187.2
6/15/18,188.84,61438290,190.03,190.16,188.26
6/14/18,190.8,21584720,191.55,191.57,190.22
6/13/18,190.7,21480120,192.42,192.88,190.44
6/12/18,192.28,16859020,191.385,192.611,191.15
6/11/18,191.23,18069930,191.35,191.97,190.21
6/8/18,191.7,26580710,191.17,192,189.77
6/7/18,193.46,21329170,194.14,194.2,192.335
6/6/18,193.98,20912820,193.63,194.08,191.92
6/5/18,193.31,21535570,193.065,193.94,192.36
6/4/18,191.83,26190620,191.635,193.42,191.35
6/1/18,190.24,23377690,187.991,190.26,187.75
5/31/18,186.87,27468700,187.22,188.23,186.14
5/30/18,187.5,18503410,187.72,188,186.78
5/29/18,187.9,22409110,187.6,188.75,186.87
5/25/18,188.58,17186760,188.23,189.65,187.65
5/24/18,188.15,23129400,188.77,188.84,186.21
5/23/18,188.36,19966590,186.35,188.5,185.76
5/22/18,187.16,15228270,188.375,188.88,186.78
5/21/18,187.63,18383080,188,189.27,186.9106
5/18/18,186.31,18083080,187.19,187.8102,186.13
5/17/18,186.99,17014490,188,188.91,186.36
5/16/18,188.18,19046600,186.07,188.46,186
5/15/18,186.44,23639070,186.78,187.07,185.1
5/14/18,188.15,20393070,189.01,189.53,187.86
5/11/18,188.59,26167950,189.49,190.06,187.45
5/10/18,190.04,27942430,187.74,190.37,187.65
5/9/18,187.36,23141260,186.55,187.4,185.22
5/8/18,186.05,28053230,184.99,186.22,183.665
5/7/18,185.16,42557530,185.18,187.67,184.75
5/4/18,183.83,56137230,178.25,184.25,178.17
5/3/18,176.89,33944110,175.88,177.5,174.4411
5/2/18,176.57,66454720,175.225,177.75,173.8
5/1/18,169.1,52228910,166.41,169.2,165.27
4/30/18,165.26,41976500,162.13,167.26,161.84
4/27/18,162.32,35617230,164,164.33,160.63
4/26/18,164.22,27850370,164.12,165.73,163.37
4/25/18,163.65,28331540,162.62,165.42,162.41
4/24/18,162.94,33674960,165.67,166.33,161.2201
4/23/18,165.24,36396590,166.835,166.92,164.09
4/20/18,165.72,65270950,170.595,171.2184,165.43
4/19/18,172.8,34693280,174.95,175.39,172.66
4/18/18,177.84,20544600,177.81,178.82,176.88
4/17/18,178.24,26575010,176.49,178.9365,176.41
4/16/18,175.82,21561320,175.0301,176.19,174.8301
4/13/18,174.73,25100510,174.78,175.84,173.85
4/12/18,174.14,22858840,173.41,175,173.04
4/11/18,172.44,22401040,172.23,173.9232,171.7
4/10/18,173.25,28567110,173,174,171.53
4/9/18,170.05,28976200,169.88,173.09,169.845
4/6/18,168.38,34949690,170.97,172.48,168.2
4/5/18,172.8,26750260,172.58,174.2304,172.08
4/4/18,171.61,34581850,164.88,172.01,164.77
4/3/18,168.39,30237640,167.64,168.7455,164.88
4/2/18,166.68,37425640,167.88,168.94,164.47
3/29/18,167.78,38116290,167.805,171.75,166.9
3/28/18,166.48,41464880,167.25,170.02,165.19
3/27/18,168.34,39824200,173.68,175.15,166.92
3/26/18,172.77,36778560,168.07,173.1,166.44
3/23/18,164.94,40984540,168.39,169.92,164.94
3/22/18,168.85,41335980,170,172.68,168.6
3/21/18,171.27,36387880,175.04,175.09,171.26
3/20/18,175.24,19620520,175.24,176.8,174.94
3/19/18,175.3,32931110,177.32,177.47,173.66
3/16/18,178.02,38313330,178.65,179.12,177.62
3/15/18,178.65,22676520,178.5,180.24,178.0701
3/14/18,178.44,29334630,180.32,180.52,177.81
3/13/18,179.97,31464170,182.59,183.5,179.24
3/12/18,181.72,32191070,180.29,182.39,180.21
3/9/18,179.98,32130360,177.96,180,177.39
3/8/18,176.94,24518850,175.48,177.12,175.07
3/7/18,175.03,31686450,174.94,175.85,174.27
3/6/18,176.67,23273160,177.91,178.25,176.13
3/5/18,176.82,27825140,175.21,177.74,174.52
3/2/18,176.21,38426060,172.8,176.3,172.45
3/1/18,175,48706170,178.54,179.775,172.66
2/28/18,178.12,37568080,179.26,180.615,178.05
2/27/18,178.39,38885510,179.1,180.48,178.16
2/26/18,178.97,37353670,176.35,179.39,176.21
2/23/18,175.5,33772050,173.67,175.65,173.54
2/22/18,172.5,30953760,171.8,173.95,171.71
2/21/18,171.07,37378070,172.83,174.12,171.01
2/20/18,171.85,33690660,172.05,174.26,171.42
