date,close,volume,open,high,low
8/30/18,174.6,17063610,177.33,178.1,174.122
8/29/18,178.5,11888560,179.35,179.66,176.83
8/28/18,178.19,15300960,182.15,182.38,177.5
8/27/18,180.65,23479060,177.1,180.88,176.22
8/24/18,174.23,30414790,175,176.37,172.45
8/23/18,172.23,78666520,184.97,186.5,171.91
8/22/18,177.85,26992790,178.15,179.74,175.5
8/21/18,177.92,20099570,177.63,179.67,176.97
8/20/18,176.29,25699090,175.22,178.86,174.36
8/17/18,172.78,24662250,172.52,174.2,168.38
8/16/18,171.99,34241580,172.33,175.7,171.57
8/15/18,169.83,41251300,167.11,169.85,165.39
8/14/18,172.53,38485100,175.14,176.2,170.77
8/13/18,177.68,14668290,179.65,180.65,177
8/10/18,180.01,22030660,175.57,180.45,174.75
8/9/18,177.19,35201440,179.31,180.63,176.76
8/8/18,177.52,21130010,180,180.18,176.55
8/7/18,179.92,20605320,180.29,183,179.74
8/6/18,178.62,35399150,180.7,180.86,177.49
8/3/18,180.84,18229350,184.15,184.5,180.08
8/2/18,182.6,20950920,181.54,182.9,179.78
8/1/18,185.27,14361340,186,189.06,183.96
7/31/18,187.23,16947350,186.4,188.948,183.99
7/30/18,184.82,19860040,190.22,190.59,182.06
7/27/18,189.42,19906310,196.1,196.27,186.93
7/26/18,194.18,13834250,193.21,196.12,192.62
7/25/18,197.98,20655540,190.61,198.35,190.14
7/24/18,189,18402470,190.19,193.07,188.35
7/23/18,187.04,10970250,187.18,187.81,184.8
7/20/18,187.25,12806710,189.49,189.5,186.61
7/19/18,187.34,13352350,188.68,189.68,186.87
7/18/18,190.79,10784720,192.45,193.23,189.91
7/17/18,192.66,13251170,188.65,192.95,187.9
7/16/18,190.35,12189870,189.57,191.37,189.15
7/13/18,190.04,12549960,191.61,192.12,189.3
7/12/18,190.17,17407670,190.77,192.58,189.79
7/11/18,187.42,15914610,188.6,190.05,187.42
7/10/18,192.55,12539250,192.89,195.13,191.48
7/9/18,192.75,15432530,194.45,194.69,190.87
7/6/18,192.27,17024230,186.01,192.49,185.54
7/5/18,186.88,18369170,187.17,187.44,182.9
7/3/18,184.75,11673700,187.88,188.5,184.36
7/2/18,186.36,17314370,181.66,186.36,181.06
6/29/18,185.53,26014690,185.36,188.97,184.26
6/28/18,188.38,19537920,183.2,188.96,182.04
6/27/18,185.02,23809980,193.46,193.6,184.89
6/26/18,191.42,20712570,193.34,193.66,188.42
6/25/18,191.25,32726440,197.85,198.1,187.86
6/22/18,202.01,9611986,203.38,203.8,200.25
6/21/18,202.21,13947760,205.84,206,201.04
6/20/18,206.23,15537330,205.05,207.23,205.02
6/19/18,204.43,24466630,203.53,204.51,199.5
6/18/18,208.57,14601190,205.16,208.6,203.88
6/15/18,208,28649140,207.49,210.08,206.01
6/14/18,210.86,18804980,207.72,211.12,207.51
6/13/18,206.62,13828360,209.44,209.65,206.6
6/12/18,209.08,15874510,206.95,209.8,206.9
6/11/18,205.7,12055360,206.5,207.6,205.01
6/8/18,205.07,17507940,201.11,206.23,200.43
6/7/18,203.62,26713120,207.46,209,200.88
6/6/18,208.3,13754680,209.86,210.46,207.2893
6/5/18,208.37,17758760,209.95,211.7,207.13
6/4/18,208.95,19342570,205.12,209.75,204.73
6/1/18,204.34,23101880,199.5,204.99,199.45
5/31/18,198.01,17973850,198,199.48,196.85
5/30/18,197.98,13913250,199.7,200.54,197.5
5/29/18,198,18498480,197.94,202.28,197
5/25/18,199.2,21256660,197.57,201.5,197.21
5/24/18,197.37,18496230,198.12,199.72,195.6974
5/23/18,196.8,12792440,193.88,196.9,192.8011
5/22/18,195.87,9691461,198.3,198.6274,195.7
5/21/18,197.64,13805010,197.8,199.79,196.4
5/18/18,195,13764590,196.43,197.78,194.72
5/17/18,196.02,13429630,196,198.43,195.57
5/16/18,198.11,12871970,196.75,199.75,196.3
5/15/18,196.61,12680450,195.23,196.78,193.86
5/14/18,198.64,17605420,195.9,200,195.87
5/11/18,194.36,12721840,196.4,196.46,193.38
5/10/18,195.96,21271550,196.3,199.77,195.16
5/9/18,195.43,13762480,195.84,197.38,194.5
5/8/18,196.31,21844630,194.2,197.34,193.01
5/7/18,195.35,29818790,190.41,196.6,190.3
5/4/18,188.89,57745020,180.4,190.6,178.62
5/3/18,182.45,26118910,183.5,183.59,175.77
5/2/18,181.45,20593630,180.8,184.264,180.11
5/1/18,179.5,10712730,177.58,180.3199,177.44
4/30/18,178.54,14627670,178.09,180.04,177.05
4/27/18,177.16,15047700,177.11,178.2,174.01
4/26/18,173.9,13334990,173.25,174.36,172.05
4/25/18,170.22,17095350,170.52,171.3,166.64
4/24/18,173.09,14555890,177.63,178,170.68
4/23/18,175.57,12024000,178.63,179.32,174.71
4/20/18,179.11,14464610,179.36,181.39,177.53
4/19/18,181.39,11974980,183.26,183.63,179.52
4/18/18,182.68,16937380,178.9,182.88,177.64
4/17/18,178.7,16269960,174.83,179.34,174.83
4/16/18,174.7,9852899,172.01,174.79,171.01
4/13/18,172.04,13512220,176.72,176.8,171.07
4/12/18,175.92,11108990,175.93,177.9,174.56
4/11/18,175.36,10154830,176.48,178.16,174.74
4/10/18,177.1,20546750,175.1,177.88,173.85
4/9/18,169.87,14701160,169.75,172.72,168.61
4/6/18,167.52,18187360,169.84,172.27,166.4
4/5/18,172.57,18142960,175.48,176.56,171.17
4/4/18,172.07,24542530,166.88,172.4099,166.13
4/3/18,174.67,19936030,179.26,179.58,173
4/2/18,177.61,16009300,182.81,183.51,175.75
3/29/18,183.54,16368940,180.88,185.13,178.62
3/28/18,178.91,20047810,180.73,183.44,177.57
3/27/18,181.89,16598970,192.24,192.25,180.66
3/26/18,190.5,16744070,187.89,190.62,184.32
3/23/18,181.2,18698590,186.85,188.48,180.401
3/22/18,184.65,25307040,190.75,192.39,184.6
3/21/18,195.3,12033510,198.8,198.88,194.57
3/20/18,198.95,11930750,194.95,199.21,194.54
3/19/18,194.53,19511150,198,198.43,192.801
3/16/18,200.28,26932920,198.4,200.38,197.26
3/15/18,199.06,33525850,198.44,201.5,196.52
3/14/18,192.56,20019190,190.29,193.63,190.22
3/13/18,188.41,14775890,193.88,194.25,187.39
3/12/18,192.74,17811070,192.3,194.4,190.9
3/9/18,190.55,14199320,189.64,190.7,188.01
3/8/18,187.18,14320500,189.05,190.23,186.5699
